"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000272755",3.73536379156713,0.778640774888107,0.261410234146635,2.97861626355201,0.00289553155582983,0.015370195928262,NA,NA
"ENSG00000117289",755.949826063807,0.629325201504671,0.0596716135261404,10.5464753559744,5.27385317150378e-26,1.74806783950203e-24,NA,NA
"ENSG00000181039",96.7844187336707,1.13362087812855,0.0910236642049793,12.4541336368937,1.32785588017483e-35,6.289724177717e-34,NA,NA
"ENSG00000152022",90.6963590850384,0.301091383180658,0.0911118915210805,3.30463321696043,0.000951007677401972,0.00576387199055307,NA,NA
"ENSG00000116128",291.035121794562,0.414022898355174,0.0659342219919257,6.27933242930925,3.40029857072229e-10,5.06299158488526e-09,"BCL9","607"
"ENSG00000235999",26.3838785759823,0.563427057129537,0.161264932903445,3.49379773386246,0.000476201659594745,0.00312099053627492,NA,NA
"ENSG00000234571",12.669488734824,0.778548727620282,0.205880420695204,3.78155788195559,0.000155849973988014,0.00112698402380163,NA,NA
"ENSG00000269501",42.4585883927978,0.633701477648819,0.120160891638179,5.27377476156702,1.33645917693954e-07,1.54169285894777e-06,NA,NA
"ENSG00000233368",25.4216470528761,0.500976020435054,0.164843134736488,3.03910758088831,0.00237280105069167,0.0129633905983175,NA,NA
"ENSG00000203815",8.31161795114263,0.804259136729585,0.225359461938757,3.56878353280834,0.000358642588189437,0.00241330405991484,NA,NA
"ENSG00000150337",7.73006736377711,0.822850146081683,0.234118827338784,3.51466883477496,0.00044030268775592,0.00290149523845815,"FCGR1A","2209"
"ENSG00000203814",43.243835575944,0.335972200287937,0.131239765549189,2.55998781224593,0.0104675834186386,0.046246290900905,"HIST2H2BF","440689"
"ENSG00000233030",18.8055575597403,0.922892092736167,0.172277429898111,5.35701103320374,8.4609955714381e-08,9.94292566940415e-07,NA,NA
"ENSG00000264207",32.7596534132331,0.605038605540974,0.134591466402663,4.49537122755504,6.94486774027831e-06,6.40193895818736e-05,NA,NA
"ENSG00000183941",189.812774319849,0.329545199957773,0.0723084381411791,4.55749299015905,5.17678176026892e-06,4.84951394783813e-05,NA,NA
"ENSG00000182217",193.322564387817,0.358217650923656,0.0686615580243801,5.21715005063621,1.81697065096794e-07,2.06176317519744e-06,NA,NA
"ENSG00000184678",460.481021965517,0.138711260807946,0.0474970620910834,2.92041769956096,0.00349562512968513,0.0180734460532343,"HIST2H2BE","8349"
"ENSG00000014914",154.907837969995,0.432656544172677,0.0791604604213971,5.46556376591931,4.61437871906138e-08,5.58116256242649e-07,"MTMR11","10903"
"ENSG00000117360",741.34213327054,0.133507199025824,0.0519470886007953,2.57006124157995,0.0101680538011244,0.0451027326443345,"PRPF3","9129"
"ENSG00000163125",512.822159948752,0.162090721611273,0.0606320607792505,2.67335003178292,0.00750978456486925,0.0348686545396325,"RPRD2","23248"
"ENSG00000143387",33.6674744786526,0.827705266868637,0.136034810038801,6.08451077068105,1.16847547754999e-09,1.65873235055893e-08,"CTSK","1513"
"ENSG00000143437",587.571470623633,0.333521444680907,0.0599259577829555,5.56555884995417,2.61313571946125e-08,3.24854153370441e-07,"ARNT","405"
"ENSG00000143379",643.939977566858,0.177320227394071,0.042401736129277,4.18190960043348,2.89070910535405e-05,0.000238328158635862,"SETDB1","9869"
"ENSG00000163141",1004.88067682336,0.424799803672312,0.0479815713677092,8.85339499235732,8.48965559035022e-19,2.11935456223968e-17,"BNIPL","149428"
"ENSG00000143443",273.318809548674,0.251132955111151,0.0617296935600431,4.06826829404036,4.73638274496883e-05,0.000376276278277197,"C1orf56","54964"
"ENSG00000197622",1827.14943220183,0.162701597459825,0.0421495716074284,3.86010085642604,0.000113340235173589,0.000841548209180103,"CDC42SE1","56882"
"ENSG00000213190",237.122076938141,0.270018983140112,0.0639024108987817,4.22548976388088,2.38421663025666e-05,0.000199416368319988,"MLLT11","10962"
"ENSG00000143458",324.020288785271,0.181890400682101,0.0627683861947523,2.89780272696111,0.00375786877767023,0.0192158228140325,"GABPB2","126626"
"ENSG00000143373",782.55280411062,0.165402010486406,0.0437504595506393,3.78057767130331,0.000156464895841841,0.00113084044438639,"ZNF687","57592"
"ENSG00000143393",1089.720540262,0.289290023876856,0.0371985055872103,7.77692596275482,7.43080650159464e-15,1.53205095356538e-13,"PI4KB","5298"
"ENSG00000143390",601.846790917843,0.288924764244832,0.0479707481109838,6.02293638565701,1.71280776584569e-09,2.39585578958022e-08,"RFX5","5993"
"ENSG00000224645",34.3037140755837,0.382956476306789,0.136836167860294,2.7986495258898,0.00513168035112767,0.0251323546358691,NA,NA
"ENSG00000143416",904.276831222212,0.351134471954038,0.0800419351563454,4.3868813424884,1.14987477473554e-05,0.000101442311391028,"SELENBP1","8991"
"ENSG00000182134",438.165412042027,0.178737802491796,0.0514331065727635,3.47515082020045,0.000510566208793259,0.00332263730522809,"TDRKH","11022"
"ENSG00000143365",209.865221780426,1.05982574844315,0.062842215834655,16.8648691706173,8.15825515826734e-64,7.43635692222329e-62,"RORC","6097"
"ENSG00000225556",5.01580380821236,0.734107918885668,0.259217578668961,2.83201441296994,0.0046255763624914,0.0229786161715017,"C2CD4D","100191040"
"ENSG00000159445",203.657114740432,0.209709147757033,0.0642228180789926,3.26533705666879,0.00109333890151569,0.00651115859896835,"THEM4","117145"
"ENSG00000163207",59.9129181383225,0.521962224385308,0.134977841945032,3.86702155601117,0.000110172692886081,0.000819786605766193,"IVL","3713"
"ENSG00000196154",124.828904221882,0.262866888761665,0.0882527713531514,2.97856809175748,0.00289598675357113,0.015370195928262,"S100A4","6275"
"ENSG00000143624",1108.25415731994,0.178531201582966,0.0498464704239585,3.58162172897111,0.000341467968166129,0.00231290085501917,"INTS3","65123"
"ENSG00000143554",366.391314478223,0.488731943817192,0.104683093062618,4.66868077278579,3.03139975991584e-06,2.93398838097339e-05,"SLC27A3","11000"
"ENSG00000143614",656.479842589516,0.314055352758757,0.0442709552326498,7.09393667040508,1.30349798587591e-12,2.33937365211279e-11,"GATAD2B","57459"
"ENSG00000198837",836.731665276652,0.167550118741966,0.0623228663723696,2.68842125682859,0.00717907654781617,0.0335750567324871,"DENND4B","9909"
"ENSG00000160741",549.301886467135,0.258452395534446,0.0492308643911303,5.24980413671166,1.52261016686519e-07,1.74417229118786e-06,"CRTC2","200186"
"ENSG00000143570",2303.21550590876,0.273381662345097,0.048823155967125,5.59942627488436,2.15062370922693e-08,2.70021671874392e-07,"SLC39A1","27173"
