"X"	"DE"
"18658"	"ENSG00000123106"	FALSE
"18659"	"ENSG00000247934"	FALSE
"18660"	"ENSG00000064763"	FALSE
"18661"	"ENSG00000257176"	FALSE
"18662"	"ENSG00000087502"	FALSE
"18663"	"ENSG00000257599"	FALSE
"18664"	"ENSG00000133687"	FALSE
"18665"	"ENSG00000257262"	FALSE
"18666"	"ENSG00000133704"	FALSE
"18667"	"ENSG00000110888"	TRUE
"18668"	"ENSG00000235884"	FALSE
"18669"	"ENSG00000258118"	FALSE
"18670"	"ENSG00000226472"	FALSE
"18671"	"ENSG00000256984"	FALSE
"18672"	"ENSG00000245614"	FALSE
"18673"	"ENSG00000013573"	TRUE
"18674"	"ENSG00000270926"	FALSE
"18675"	"ENSG00000177359"	FALSE
"18676"	"ENSG00000243517"	FALSE
"18677"	"ENSG00000139146"	FALSE
"18678"	"ENSG00000177340"	FALSE
"18679"	"ENSG00000170456"	FALSE
"18680"	"ENSG00000203437"	FALSE
"18681"	"ENSG00000225349"	FALSE
"18682"	"ENSG00000255867"	TRUE
"18683"	"ENSG00000233381"	TRUE
"18684"	"ENSG00000139160"	FALSE
"18685"	"ENSG00000151743"	FALSE
"18686"	"ENSG00000256843"	FALSE
"18687"	"ENSG00000223722"	FALSE
"18688"	"ENSG00000188375"	TRUE
"18689"	"ENSG00000242314"	FALSE
"18690"	"ENSG00000256987"	FALSE
"18691"	"ENSG00000174718"	FALSE
"18692"	"ENSG00000257530"	FALSE
"18693"	"ENSG00000151746"	FALSE
"18694"	"ENSG00000139132"	TRUE
"18695"	"ENSG00000087470"	TRUE
"18696"	"ENSG00000257511"	FALSE
"18697"	"ENSG00000139131"	FALSE
"18698"	"ENSG00000057294"	FALSE
"18699"	"ENSG00000257316"	FALSE
"18700"	"ENSG00000110975"	FALSE
"18701"	"ENSG00000245482"	FALSE
"18702"	"ENSG00000139133"	FALSE
"18703"	"ENSG00000264446"	FALSE
"18704"	"ENSG00000255652"	FALSE
"18705"	"ENSG00000258794"	FALSE
"18706"	"ENSG00000257173"	FALSE
"18707"	"ENSG00000254381"	FALSE
"18708"	"ENSG00000258360"	FALSE
"18709"	"ENSG00000175548"	FALSE
"18710"	"ENSG00000266333"	FALSE
"18711"	"ENSG00000257645"	FALSE
"18712"	"ENSG00000258119"	FALSE
"18713"	"ENSG00000139117"	FALSE
"18714"	"ENSG00000139116"	FALSE
"18715"	"ENSG00000180116"	FALSE
"18716"	"ENSG00000151229"	FALSE
"18717"	"ENSG00000225342"	FALSE
"18718"	"ENSG00000188906"	TRUE
"18719"	"ENSG00000205592"	FALSE
"18720"	"ENSG00000018236"	FALSE
"18721"	"ENSG00000257228"	FALSE
"18722"	"ENSG00000257239"	FALSE
"18723"	"ENSG00000151233"	FALSE
"18724"	"ENSG00000015153"	FALSE
"18725"	"ENSG00000134283"	TRUE
"18726"	"ENSG00000241710"	FALSE
"18727"	"ENSG00000139168"	FALSE
"18728"	"ENSG00000257376"	FALSE
"18729"	"ENSG00000139174"	TRUE
"18730"	"ENSG00000257225"	TRUE
"18731"	"ENSG00000257405"	FALSE
"18732"	"ENSG00000257164"	FALSE
"18733"	"ENSG00000240759"	FALSE
"18734"	"ENSG00000257114"	FALSE
"18735"	"ENSG00000257373"	FALSE
"18736"	"ENSG00000173157"	FALSE
"18737"	"ENSG00000241251"	FALSE
"18738"	"ENSG00000257813"	FALSE
"18739"	"ENSG00000257907"	FALSE
"18740"	"ENSG00000257742"	TRUE
"18741"	"ENSG00000129317"	FALSE
"18742"	"ENSG00000257896"	FALSE
"18743"	"ENSG00000198001"	TRUE
"18744"	"ENSG00000151239"	FALSE
"18745"	"ENSG00000139173"	FALSE
"18746"	"ENSG00000257947"	FALSE
"18747"	"ENSG00000184613"	FALSE
"18748"	"ENSG00000257331"	FALSE
"18749"	"ENSG00000134297"	FALSE
"18750"	"ENSG00000177119"	TRUE
"18751"	"ENSG00000273015"	TRUE
"18752"	"ENSG00000189079"	TRUE
"18753"	"ENSG00000270429"	FALSE
"18754"	"ENSG00000139218"	FALSE
"18755"	"ENSG00000111371"	TRUE
"18756"	"ENSG00000134294"	TRUE
"18757"	"ENSG00000257261"	TRUE
"18758"	"ENSG00000257496"	FALSE
"18759"	"ENSG00000272369"	TRUE
"18760"	"ENSG00000139211"	TRUE
"18761"	"ENSG00000179715"	TRUE
"18762"	"ENSG00000247774"	FALSE
"18763"	"ENSG00000258181"	FALSE
"18764"	"ENSG00000005175"	TRUE
"18765"	"ENSG00000257433"	FALSE
"18766"	"ENSG00000111405"	FALSE
"18767"	"ENSG00000079337"	FALSE
"18768"	"ENSG00000211584"	TRUE
"18769"	"ENSG00000061273"	FALSE
"18770"	"ENSG00000268069"	FALSE
"18771"	"ENSG00000111424"	TRUE
"18772"	"ENSG00000205537"	TRUE
"18773"	"ENSG00000134291"	FALSE
"18774"	"ENSG00000139219"	FALSE
"18775"	"ENSG00000258203"	FALSE
"18776"	"ENSG00000257985"	FALSE
"18777"	"ENSG00000079387"	FALSE
"18778"	"ENSG00000240399"	FALSE
"18779"	"ENSG00000226138"	FALSE
"18780"	"ENSG00000152556"	FALSE
"18781"	"ENSG00000177981"	TRUE
"18782"	"ENSG00000257885"	FALSE
"18783"	"ENSG00000269514"	FALSE
"18784"	"ENSG00000172640"	FALSE
"18785"	"ENSG00000258273"	FALSE
"18786"	"ENSG00000167528"	TRUE
"18787"	"ENSG00000257735"	FALSE
"18788"	"ENSG00000139223"	FALSE
"18789"	"ENSG00000177627"	FALSE
"18790"	"ENSG00000258121"	FALSE
"18791"	"ENSG00000197376"	FALSE
"18792"	"ENSG00000139620"	TRUE
"18793"	"ENSG00000221491"	FALSE
"18794"	"ENSG00000206612"	FALSE
"18795"	"ENSG00000207313"	FALSE
"18796"	"ENSG00000129315"	TRUE
"18797"	"ENSG00000174233"	TRUE
"18798"	"ENSG00000257653"	TRUE
"18799"	"ENSG00000264201"	FALSE
"18800"	"ENSG00000257660"	FALSE
"18801"	"ENSG00000271547"	FALSE
"18802"	"ENSG00000167535"	TRUE
"18803"	"ENSG00000174243"	FALSE
"18804"	"ENSG00000172602"	TRUE
"18805"	"ENSG00000272822"	FALSE
"18806"	"ENSG00000139537"	FALSE
"18807"	"ENSG00000134285"	TRUE
"18808"	"ENSG00000201678"	FALSE
"18809"	"ENSG00000134287"	FALSE
"18810"	"ENSG00000169884"	TRUE
"18811"	"ENSG00000125084"	FALSE
"18812"	"ENSG00000181418"	FALSE
"18813"	"ENSG00000257913"	FALSE
"18814"	"ENSG00000181929"	FALSE
"18815"	"ENSG00000167548"	TRUE
"18816"	"ENSG00000167550"	TRUE
"18817"	"ENSG00000139549"	FALSE
"18818"	"ENSG00000139636"	TRUE
"18819"	"ENSG00000258017"	FALSE
"18820"	"ENSG00000123416"	FALSE
"18821"	"ENSG00000167552"	FALSE
"18822"	"ENSG00000167553"	FALSE
"18823"	"ENSG00000258101"	FALSE
"18824"	"ENSG00000258232"	FALSE
"18825"	"ENSG00000258334"	FALSE
"18826"	"ENSG00000135406"	FALSE
"18827"	"ENSG00000135451"	TRUE
"18828"	"ENSG00000186897"	TRUE
"18829"	"ENSG00000178401"	TRUE
"18830"	"ENSG00000123352"	FALSE
"18831"	"ENSG00000257954"	FALSE
"18832"	"ENSG00000135519"	TRUE
"18833"	"ENSG00000187778"	TRUE
"18834"	"ENSG00000110844"	FALSE
"18835"	"ENSG00000257964"	FALSE
"18836"	"ENSG00000135436"	TRUE
"18837"	"ENSG00000258284"	FALSE
"18838"	"ENSG00000257243"	FALSE
"18839"	"ENSG00000161791"	TRUE
"18840"	"ENSG00000139644"	FALSE
"18841"	"ENSG00000167566"	TRUE
"18842"	"ENSG00000258057"	FALSE
"18843"	"ENSG00000186666"	TRUE
"18844"	"ENSG00000135472"	FALSE
"18845"	"ENSG00000257771"	FALSE
"18846"	"ENSG00000161798"	FALSE
"18847"	"ENSG00000086159"	FALSE
"18848"	"ENSG00000161800"	FALSE
"18849"	"ENSG00000110881"	FALSE
"18850"	"ENSG00000066117"	TRUE
"18851"	"ENSG00000167588"	FALSE
"18852"	"ENSG00000178449"	FALSE
"18853"	"ENSG00000272368"	FALSE
"18854"	"ENSG00000139624"	FALSE
"18855"	"ENSG00000050405"	TRUE
"18856"	"ENSG00000257298"	FALSE
"18857"	"ENSG00000203432"	FALSE
"18858"	"ENSG00000203427"	FALSE
"18859"	"ENSG00000203426"	FALSE
"18860"	"ENSG00000196082"	FALSE
"18861"	"ENSG00000203425"	FALSE
"18862"	"ENSG00000203424"	FALSE
"18863"	"ENSG00000203422"	FALSE
"18864"	"ENSG00000203421"	FALSE
"18865"	"ENSG00000185958"	FALSE
"18866"	"ENSG00000244266"	FALSE
"18867"	"ENSG00000161813"	TRUE
"18868"	"ENSG00000066084"	TRUE
"18869"	"ENSG00000123268"	FALSE
"18870"	"ENSG00000186452"	FALSE
"18871"	"ENSG00000185432"	TRUE
"18872"	"ENSG00000110911"	TRUE
"18873"	"ENSG00000050426"	FALSE
"18874"	"ENSG00000110925"	FALSE
"18875"	"ENSG00000135457"	TRUE
"18876"	"ENSG00000257246"	FALSE
"18877"	"ENSG00000184271"	TRUE
"18878"	"ENSG00000183283"	FALSE
"18879"	"ENSG00000170545"	TRUE
"18880"	"ENSG00000110934"	FALSE
"18881"	"ENSG00000139629"	TRUE
"18882"	"ENSG00000050438"	FALSE
"18883"	"ENSG00000196876"	FALSE
"18884"	"ENSG00000257851"	FALSE
"18885"	"ENSG00000260473"	FALSE
"18886"	"ENSG00000258021"	FALSE
"18887"	"ENSG00000139567"	FALSE
"18888"	"ENSG00000135503"	TRUE
"18889"	"ENSG00000161835"	FALSE
"18890"	"ENSG00000123358"	FALSE
"18891"	"ENSG00000259884"	FALSE
"18892"	"ENSG00000123395"	FALSE
"18893"	"ENSG00000257663"	FALSE
"18894"	"ENSG00000257542"	FALSE
"18895"	"ENSG00000257989"	FALSE
"18896"	"ENSG00000167767"	TRUE
"18897"	"ENSG00000258279"	FALSE
"18898"	"ENSG00000257649"	FALSE
"18899"	"ENSG00000135480"	TRUE
"18900"	"ENSG00000257671"	TRUE
"18901"	"ENSG00000170442"	TRUE
"18902"	"ENSG00000135477"	TRUE
"18903"	"ENSG00000257830"	FALSE
"18904"	"ENSG00000205426"	TRUE
"18905"	"ENSG00000257829"	FALSE
"18906"	"ENSG00000170523"	FALSE
"18907"	"ENSG00000135443"	FALSE
"18908"	"ENSG00000170454"	FALSE
"18909"	"ENSG00000185479"	FALSE
"18910"	"ENSG00000170465"	FALSE
"18911"	"ENSG00000205420"	FALSE
"18912"	"ENSG00000186081"	TRUE
"18913"	"ENSG00000170486"	FALSE
"18914"	"ENSG00000257495"	FALSE
"18915"	"ENSG00000186049"	TRUE
"18916"	"ENSG00000172867"	FALSE
"18917"	"ENSG00000257616"	FALSE
"18918"	"ENSG00000257675"	FALSE
"18919"	"ENSG00000185069"	FALSE
"18920"	"ENSG00000186442"	FALSE
"18921"	"ENSG00000170477"	TRUE
"18922"	"ENSG00000185640"	TRUE
"18923"	"ENSG00000241146"	FALSE
"18924"	"ENSG00000170421"	TRUE
"18925"	"ENSG00000111057"	TRUE
"18926"	"ENSG00000225410"	TRUE
"18927"	"ENSG00000063046"	FALSE
"18928"	"ENSG00000257475"	FALSE
"18929"	"ENSG00000257337"	TRUE
"18930"	"ENSG00000111077"	TRUE
"18931"	"ENSG00000167778"	TRUE
"18932"	"ENSG00000167779"	FALSE
"18933"	"ENSG00000258016"	FALSE
"18934"	"ENSG00000257790"	FALSE
"18935"	"ENSG00000139631"	TRUE
"18936"	"ENSG00000257808"	TRUE
"18937"	"ENSG00000139651"	TRUE
"18938"	"ENSG00000139626"	TRUE
"18939"	"ENSG00000172819"	TRUE
"18940"	"ENSG00000182544"	TRUE
"18941"	"ENSG00000135476"	FALSE
"18942"	"ENSG00000123349"	FALSE
"18943"	"ENSG00000257605"	FALSE
"18944"	"ENSG00000139637"	FALSE
"18945"	"ENSG00000094914"	TRUE
"18946"	"ENSG00000185591"	TRUE
"18947"	"ENSG00000205352"	TRUE
"18948"	"ENSG00000197111"	FALSE
"18949"	"ENSG00000139625"	TRUE
"18950"	"ENSG00000270175"	FALSE
"18951"	"ENSG00000139546"	TRUE
"18952"	"ENSG00000267281"	FALSE
"18953"	"ENSG00000170653"	FALSE
"18954"	"ENSG00000257550"	FALSE
"18955"	"ENSG00000135390"	FALSE
"18956"	"ENSG00000012822"	FALSE
"18957"	"ENSG00000249641"	TRUE
"18958"	"ENSG00000123364"	TRUE
"18959"	"ENSG00000123407"	TRUE
"18960"	"ENSG00000228630"	TRUE
"18961"	"ENSG00000123388"	TRUE
"18962"	"ENSG00000251151"	TRUE
"18963"	"ENSG00000180818"	TRUE
"18964"	"ENSG00000197757"	TRUE
"18965"	"ENSG00000250133"	FALSE
"18966"	"ENSG00000180806"	FALSE
"18967"	"ENSG00000250451"	FALSE
"18968"	"ENSG00000037965"	TRUE
"18969"	"ENSG00000198353"	FALSE
"18970"	"ENSG00000260597"	FALSE
"18971"	"ENSG00000172789"	FALSE
"18972"	"ENSG00000248265"	TRUE
"18973"	"ENSG00000250654"	FALSE
"18974"	"ENSG00000249388"	FALSE
"18975"	"ENSG00000250432"	FALSE
"18976"	"ENSG00000250742"	FALSE
"18977"	"ENSG00000260470"	FALSE
"18978"	"ENSG00000248576"	FALSE
"18979"	"ENSG00000123415"	FALSE
"18980"	"ENSG00000094916"	FALSE
"18981"	"ENSG00000257596"	FALSE
"18982"	"ENSG00000258344"	FALSE
"18983"	"ENSG00000135486"	TRUE
"18984"	"ENSG00000123405"	TRUE
"18985"	"ENSG00000111481"	FALSE
"18986"	"ENSG00000264028"	FALSE
"18987"	"ENSG00000258137"	FALSE
"18988"	"ENSG00000258086"	FALSE
"18989"	"ENSG00000139572"	FALSE
"18990"	"ENSG00000161642"	TRUE
"18991"	"ENSG00000161638"	TRUE
"18992"	"ENSG00000170627"	FALSE
"18993"	"ENSG00000123338"	FALSE
"18994"	"ENSG00000123360"	FALSE
"18995"	"ENSG00000135447"	FALSE
"18996"	"ENSG00000270858"	FALSE
"18997"	"ENSG00000172551"	FALSE
"18998"	"ENSG00000135426"	FALSE
"18999"	"ENSG00000257870"	FALSE
"19000"	"ENSG00000257350"	FALSE
"19001"	"ENSG00000179899"	FALSE
"19002"	"ENSG00000258921"	FALSE
"19003"	"ENSG00000170439"	FALSE
"19004"	"ENSG00000135424"	FALSE
"19005"	"ENSG00000258311"	FALSE
"19006"	"ENSG00000135441"	FALSE
"19007"	"ENSG00000135437"	FALSE
"19008"	"ENSG00000135404"	TRUE
"19009"	"ENSG00000258056"	TRUE
"19010"	"ENSG00000135414"	TRUE
"19011"	"ENSG00000205323"	FALSE
"19012"	"ENSG00000257390"	FALSE
"19013"	"ENSG00000257509"	FALSE
"19014"	"ENSG00000123353"	FALSE
"19015"	"ENSG00000135392"	FALSE
"19016"	"ENSG00000182796"	FALSE
"19017"	"ENSG00000123342"	FALSE
"19018"	"ENSG00000257966"	FALSE
"19019"	"ENSG00000170473"	TRUE
"19020"	"ENSG00000065357"	FALSE
"19021"	"ENSG00000185664"	FALSE
"19022"	"ENSG00000123374"	FALSE
"19023"	"ENSG00000258554"	FALSE
"19024"	"ENSG00000111540"	FALSE
"19025"	"ENSG00000237493"	TRUE
"19026"	"ENSG00000139531"	TRUE
"19027"	"ENSG00000123411"	TRUE
"19028"	"ENSG00000257449"	FALSE
"19029"	"ENSG00000197728"	FALSE
"19030"	"ENSG00000065361"	TRUE
"19031"	"ENSG00000170515"	FALSE
"19032"	"ENSG00000257553"	FALSE
"19033"	"ENSG00000229117"	FALSE
"19034"	"ENSG00000135482"	FALSE
"19035"	"ENSG00000139641"	FALSE
"19036"	"ENSG00000258345"	FALSE
"19037"	"ENSG00000258317"	FALSE
"19038"	"ENSG00000257809"	FALSE
"19039"	"ENSG00000196465"	FALSE
"19040"	"ENSG00000092841"	FALSE
"19041"	"ENSG00000258199"	TRUE
"19042"	"ENSG00000139613"	FALSE
"19043"	"ENSG00000266023"	FALSE
"19044"	"ENSG00000181852"	FALSE
"19045"	"ENSG00000139579"	FALSE
"19046"	"ENSG00000139540"	FALSE
"19047"	"ENSG00000139645"	FALSE
"19048"	"ENSG00000135469"	FALSE
"19049"	"ENSG00000258260"	FALSE
"19050"	"ENSG00000062485"	TRUE
"19051"	"ENSG00000257303"	FALSE
"19052"	"ENSG00000257740"	FALSE
"19053"	"ENSG00000257727"	FALSE
"19054"	"ENSG00000135473"	FALSE
"19055"	"ENSG00000110944"	FALSE
"19056"	"ENSG00000170581"	TRUE
"19057"	"ENSG00000175336"	FALSE
"19058"	"ENSG00000259099"	FALSE
"19059"	"ENSG00000111602"	FALSE
"19060"	"ENSG00000135517"	FALSE
"19061"	"ENSG00000176422"	FALSE
"19062"	"ENSG00000135423"	TRUE
"19063"	"ENSG00000257576"	FALSE
"19064"	"ENSG00000076067"	FALSE
"19065"	"ENSG00000201579"	FALSE
"19066"	"ENSG00000076108"	TRUE
"19067"	"ENSG00000110955"	FALSE
"19068"	"ENSG00000207031"	FALSE
"19069"	"ENSG00000110958"	FALSE
"19070"	"ENSG00000241217"	FALSE
"19071"	"ENSG00000196531"	FALSE
"19072"	"ENSG00000198056"	FALSE
"19073"	"ENSG00000025423"	FALSE
"19074"	"ENSG00000258679"	FALSE
"19075"	"ENSG00000170426"	FALSE
"19076"	"ENSG00000139547"	FALSE
"19077"	"ENSG00000166860"	FALSE
"19078"	"ENSG00000166863"	FALSE
"19079"	"ENSG00000166881"	FALSE
"19080"	"ENSG00000166886"	TRUE
"19081"	"ENSG00000166888"	TRUE
"19082"	"ENSG00000263832"	FALSE
"19083"	"ENSG00000123384"	TRUE
"19084"	"ENSG00000259125"	FALSE
"19085"	"ENSG00000182379"	TRUE
"19086"	"ENSG00000182199"	FALSE
"19087"	"ENSG00000185633"	FALSE
"19088"	"ENSG00000185482"	TRUE
"19089"	"ENSG00000179912"	FALSE
"19090"	"ENSG00000268367"	FALSE
"19091"	"ENSG00000258001"	FALSE
"19092"	"ENSG00000175189"	FALSE
"19093"	"ENSG00000139269"	TRUE
"19094"	"ENSG00000123329"	FALSE
"19095"	"ENSG00000166986"	TRUE
"19096"	"ENSG00000264046"	FALSE
"19097"	"ENSG00000175197"	TRUE
"19098"	"ENSG00000208028"	FALSE
"19099"	"ENSG00000166987"	TRUE
"19100"	"ENSG00000175203"	FALSE
"19101"	"ENSG00000155980"	FALSE
"19102"	"ENSG00000166908"	FALSE
"19103"	"ENSG00000178498"	TRUE
"19104"	"ENSG00000240771"	TRUE
"19105"	"ENSG00000224713"	TRUE
"19106"	"ENSG00000135502"	FALSE
"19107"	"ENSG00000135454"	TRUE
"19108"	"ENSG00000242990"	FALSE
"19109"	"ENSG00000135506"	FALSE
"19110"	"ENSG00000257342"	FALSE
"19111"	"ENSG00000257499"	FALSE
"19112"	"ENSG00000135439"	TRUE
"19113"	"ENSG00000255737"	TRUE
"19114"	"ENSG00000135452"	FALSE
"19115"	"ENSG00000135446"	FALSE
"19116"	"ENSG00000139266"	TRUE
"19117"	"ENSG00000111012"	FALSE
"19118"	"ENSG00000037897"	TRUE
"19119"	"ENSG00000123427"	TRUE
"19120"	"ENSG00000123297"	FALSE
"19121"	"ENSG00000135407"	TRUE
"19122"	"ENSG00000270039"	FALSE
"19123"	"ENSG00000175215"	TRUE
"19124"	"ENSG00000257953"	FALSE
"19125"	"ENSG00000245651"	FALSE
"19126"	"ENSG00000257698"	TRUE
"19127"	"ENSG00000166896"	FALSE
"19128"	"ENSG00000257668"	FALSE
"19129"	"ENSG00000258231"	FALSE
"19130"	"ENSG00000257259"	FALSE
"19131"	"ENSG00000139263"	TRUE
"19132"	"ENSG00000257443"	FALSE
"19133"	"ENSG00000244390"	FALSE
"19134"	"ENSG00000257288"	FALSE
"19135"	"ENSG00000237176"	FALSE
"19136"	"ENSG00000257294"	FALSE
"19137"	"ENSG00000257308"	FALSE
"19138"	"ENSG00000198673"	FALSE
"19139"	"ENSG00000257528"	FALSE
"19140"	"ENSG00000213363"	FALSE
"19141"	"ENSG00000135655"	FALSE
"19142"	"ENSG00000061987"	TRUE
"19143"	"ENSG00000221949"	FALSE
"19144"	"ENSG00000257354"	FALSE
"19145"	"ENSG00000111110"	TRUE
"19146"	"ENSG00000213352"	FALSE
"19147"	"ENSG00000139239"	FALSE
"19148"	"ENSG00000257779"	FALSE
"19149"	"ENSG00000250517"	FALSE
"19150"	"ENSG00000257332"	FALSE
"19151"	"ENSG00000177990"	FALSE
"19152"	"ENSG00000249753"	FALSE
"19153"	"ENSG00000257005"	FALSE
"19154"	"ENSG00000118600"	TRUE
"19155"	"ENSG00000255850"	FALSE
"19156"	"ENSG00000255642"	FALSE
"19157"	"ENSG00000196935"	TRUE
"19158"	"ENSG00000242087"	FALSE
"19159"	"ENSG00000256571"	FALSE
"19160"	"ENSG00000255886"	TRUE
"19161"	"ENSG00000255817"	FALSE
"19162"	"ENSG00000255629"	TRUE
"19163"	"ENSG00000174206"	FALSE
"19164"	"ENSG00000243024"	FALSE
"19165"	"ENSG00000185306"	FALSE
"19166"	"ENSG00000256293"	TRUE
"19167"	"ENSG00000184575"	FALSE
"19168"	"ENSG00000255566"	FALSE
"19169"	"ENSG00000183735"	FALSE
"19170"	"ENSG00000153179"	FALSE
"19171"	"ENSG00000225195"	FALSE
"19172"	"ENSG00000256314"	FALSE
"19173"	"ENSG00000268028"	FALSE
"19174"	"ENSG00000135677"	TRUE
"19175"	"ENSG00000215159"	FALSE
"19176"	"ENSG00000111490"	FALSE
"19177"	"ENSG00000243020"	FALSE
"19178"	"ENSG00000255693"	FALSE
"19179"	"ENSG00000198671"	FALSE
"19180"	"ENSG00000174106"	FALSE
"19181"	"ENSG00000174099"	FALSE
"19182"	"ENSG00000250280"	FALSE
"19183"	"ENSG00000215208"	FALSE
"19184"	"ENSG00000250748"	FALSE
"19185"	"ENSG00000213344"	FALSE
"19186"	"ENSG00000241749"	FALSE
"19187"	"ENSG00000149948"	FALSE
"19188"	"ENSG00000197301"	FALSE
"19189"	"ENSG00000267942"	FALSE
"19190"	"ENSG00000213343"	FALSE
"19191"	"ENSG00000139233"	FALSE
"19192"	"ENSG00000155957"	FALSE
"19193"	"ENSG00000239335"	FALSE
"19194"	"ENSG00000090376"	TRUE
"19195"	"ENSG00000225422"	FALSE
"19196"	"ENSG00000222744"	FALSE
"19197"	"ENSG00000127311"	TRUE
"19198"	"ENSG00000155974"	FALSE
"19199"	"ENSG00000256248"	FALSE
"19200"	"ENSG00000257083"	FALSE
"19201"	"ENSG00000237766"	FALSE
"19202"	"ENSG00000111530"	TRUE
"19203"	"ENSG00000256037"	FALSE
"19204"	"ENSG00000203585"	FALSE
"19205"	"ENSG00000127334"	FALSE
"19206"	"ENSG00000235872"	FALSE
"19207"	"ENSG00000255970"	FALSE
"19208"	"ENSG00000111554"	FALSE
"19209"	"ENSG00000251301"	FALSE
"19210"	"ENSG00000256075"	FALSE
"19211"	"ENSG00000240087"	FALSE
"19212"	"ENSG00000127314"	FALSE
"19213"	"ENSG00000234040"	FALSE
"19214"	"ENSG00000234925"	FALSE
"19215"	"ENSG00000247363"	FALSE
"19216"	"ENSG00000241825"	FALSE
"19217"	"ENSG00000111581"	FALSE
"19218"	"ENSG00000233560"	FALSE
"19219"	"ENSG00000175782"	FALSE
"19220"	"ENSG00000251695"	FALSE
"19221"	"ENSG00000256678"	FALSE
"19222"	"ENSG00000135679"	FALSE
"19223"	"ENSG00000257181"	TRUE
"19224"	"ENSG00000135678"	TRUE
"19225"	"ENSG00000111605"	FALSE
"19226"	"ENSG00000257818"	FALSE
"19227"	"ENSG00000090382"	FALSE
"19228"	"ENSG00000257764"	FALSE
"19229"	"ENSG00000127337"	FALSE
"19230"	"ENSG00000257507"	FALSE
"19231"	"ENSG00000166225"	FALSE
"19232"	"ENSG00000166226"	TRUE
"19233"	"ENSG00000198812"	FALSE
"19234"	"ENSG00000127325"	FALSE
"19235"	"ENSG00000127328"	FALSE
"19236"	"ENSG00000166268"	TRUE
"19237"	"ENSG00000257815"	FALSE
"19238"	"ENSG00000257139"	FALSE
"19239"	"ENSG00000111596"	FALSE
"19240"	"ENSG00000135643"	TRUE
"19241"	"ENSG00000127329"	FALSE
"19242"	"ENSG00000257302"	FALSE
"19243"	"ENSG00000258053"	FALSE
"19244"	"ENSG00000133858"	FALSE
"19245"	"ENSG00000173451"	FALSE
"19246"	"ENSG00000139291"	FALSE
"19247"	"ENSG00000080371"	TRUE
"19248"	"ENSG00000257410"	TRUE
"19249"	"ENSG00000121749"	TRUE
"19250"	"ENSG00000257802"	FALSE
"19251"	"ENSG00000139287"	FALSE
"19252"	"ENSG00000258123"	FALSE
"19253"	"ENSG00000258332"	FALSE
"19254"	"ENSG00000251138"	FALSE
"19255"	"ENSG00000258320"	FALSE
"19256"	"ENSG00000257113"	FALSE
"19257"	"ENSG00000253719"	TRUE
"19258"	"ENSG00000257386"	FALSE
"19259"	"ENSG00000166006"	FALSE
"19260"	"ENSG00000180881"	FALSE
"19261"	"ENSG00000173401"	FALSE
"19262"	"ENSG00000180481"	FALSE
"19263"	"ENSG00000139278"	TRUE
"19264"	"ENSG00000257497"	FALSE
"19265"	"ENSG00000111615"	FALSE
"19266"	"ENSG00000258077"	FALSE
"19267"	"ENSG00000258245"	FALSE
"19268"	"ENSG00000251893"	FALSE
"19269"	"ENSG00000258088"	FALSE
"19270"	"ENSG00000264062"	FALSE
"19271"	"ENSG00000258091"	FALSE
"19272"	"ENSG00000139289"	FALSE
"19273"	"ENSG00000257453"	TRUE
"19274"	"ENSG00000257839"	FALSE
"19275"	"ENSG00000187109"	FALSE
"19276"	"ENSG00000257941"	FALSE
"19277"	"ENSG00000258304"	FALSE
"19278"	"ENSG00000257872"	FALSE
"19279"	"ENSG00000179941"	TRUE
"19280"	"ENSG00000091039"	FALSE
"19281"	"ENSG00000257526"	FALSE
"19282"	"ENSG00000243071"	FALSE
"19283"	"ENSG00000258090"	FALSE
"19284"	"ENSG00000186908"	FALSE
"19285"	"ENSG00000175183"	FALSE
"19286"	"ENSG00000257199"	FALSE
"19287"	"ENSG00000165891"	FALSE
"19288"	"ENSG00000067798"	FALSE
"19289"	"ENSG00000258225"	FALSE
"19290"	"ENSG00000257165"	FALSE
"19291"	"ENSG00000257564"	FALSE
"19292"	"ENSG00000067715"	FALSE
"19293"	"ENSG00000257191"	FALSE
"19294"	"ENSG00000257894"	FALSE
"19295"	"ENSG00000257956"	FALSE
"19296"	"ENSG00000177425"	TRUE
"19297"	"ENSG00000258048"	TRUE
"19298"	"ENSG00000058272"	FALSE
"19299"	"ENSG00000269531"	FALSE
"19300"	"ENSG00000258044"	FALSE
"19301"	"ENSG00000257557"	FALSE
"19302"	"ENSG00000239473"	FALSE
"19303"	"ENSG00000230291"	FALSE
"19304"	"ENSG00000165899"	FALSE
"19305"	"ENSG00000139304"	FALSE
"19306"	"ENSG00000111052"	TRUE
"19307"	"ENSG00000111058"	FALSE
"19308"	"ENSG00000139220"	FALSE
"19309"	"ENSG00000258375"	FALSE
"19310"	"ENSG00000133773"	FALSE
"19311"	"ENSG00000127720"	FALSE
"19312"	"ENSG00000258170"	FALSE
"19313"	"ENSG00000257431"	FALSE
"19314"	"ENSG00000179104"	TRUE
"19315"	"ENSG00000213270"	FALSE
"19316"	"ENSG00000231738"	FALSE
"19317"	"ENSG00000133640"	FALSE
"19318"	"ENSG00000258815"	FALSE
"19319"	"ENSG00000133636"	FALSE
"19320"	"ENSG00000258128"	FALSE
"19321"	"ENSG00000257940"	FALSE
"19322"	"ENSG00000258179"	FALSE
"19323"	"ENSG00000165805"	FALSE
